profile,programmer_type
"{""HTML"": [640216, 113], ""SQL"": [1353024, 188], ""Go"": [375968, 194], ""PHP"": [466850, 113], ""Python"": [38042, 100], ""CSS"": [1487701, 121], ""JavaScript"": [686721, 249]}",FullStack
"{""C#"": [1106441, 81], ""Lua"": [1351489, 46], ""Python"": [634447, 10], ""Rust"": [1499544, 103]}",GameDev
"{""JavaScript"": [453330, 43], ""Shell"": [576854, 14], ""PHP"": [347455, 299], ""C++"": [178808, 38], ""Python"": [320373, 200], ""C"": [1017917, 114], ""Go"": [8901, 55]}",CyberSecurity
"{""C++"": [55710, 16], ""C#"": [192574, 213], ""Python"": [1248399, 206], ""Lua"": [245320, 79], ""Rust"": [296543, 274]}",GameDev
"{""Python"": [1194147, 137], ""Go"": [423823, 81], ""JavaScript"": [286280, 281], ""CSS"": [292658, 6]}",FullStack
"{""Python"": [58144, 71], ""C"": [116063, 142], ""JavaScript"": [185927, 79], ""Shell"": [131903, 275], ""PHP"": [499426, 265], ""C++"": [133479, 122]}",CyberSecurity
"{""Java"": [128343, 51], ""Go"": [478460, 143], ""SQL"": [22100, 113], ""Scala"": [266833, 209], ""Bash"": [300880, 19]}",DataEngineer
"{""Shell"": [736984, 251], ""Ruby"": [53495, 150], ""PowerShell"": [913916, 80], ""Python"": [34722, 25], ""Batch"": [684458, 180], ""Go"": [6586, 86]}",Automation
"{""PHP"": [193865, 232], ""Go"": [627110, 110], ""Python"": [380229, 195], ""JavaScript"": [147735, 62], ""C"": [232012, 191]}",CyberSecurity
"{""Python"": [1432222, 74], ""Scala"": [1014743, 282], ""SQL"": [141357, 74], ""Go"": [588139, 211], ""Bash"": [771321, 36]}",DataEngineer
"{""Vue"": [78436, 259], ""React"": [596093, 106], ""Sass"": [775719, 152], ""HTML"": [272815, 203], ""TypeScript"": [340121, 269]}",Frontend
"{""Python"": [735845, 73], ""C#"": [78396, 99], ""Java"": [65751, 126], ""Node.js"": [1116083, 104], ""Go"": [681231, 140], ""Ruby"": [37659, 27], ""PHP"": [133392, 119], ""SQL"": [612582, 269]}",Backend
"{""CSS"": [328393, 185], ""Vue"": [1307689, 91], ""HTML"": [96776, 66], ""JavaScript"": [52996, 168]}",Frontend
"{""Go"": [136370, 20], ""Shell"": [443397, 129], ""HCL"": [1210, 107], ""Groovy"": [18904, 144], ""Dockerfile"": [146819, 151]}",DevOps
"{""Python"": [202349, 188], ""Shell"": [5740, 158], ""Go"": [96144, 206], ""C++"": [413317, 119]}",CyberSecurity
"{""Scala"": [247402, 198], ""SQL"": [268135, 210], ""MATLAB"": [485664, 132], ""R"": [20231, 75], ""Python"": [631721, 188]}",DataScientist
"{""MATLAB"": [648491, 253], ""Julia"": [222419, 126], ""SQL"": [1358331, 89], ""Scala"": [605835, 70], ""R"": [501997, 63]}",DataScientist
"{""SQL"": [526009, 115], ""HTML"": [47518, 287], ""Go"": [803995, 253], ""CSS"": [75444, 121], ""JavaScript"": [841452, 88], ""Python"": [209607, 16]}",FullStack
"{""Ruby"": [203900, 198], ""Node.js"": [870134, 118], ""Go"": [394701, 146], ""C#"": [177038, 100]}",Backend
"{""Python"": [149199, 276], ""Rust"": [505426, 20], ""Lua"": [305849, 219], ""C++"": [544776, 24]}",GameDev
"{""R"": [32087, 168], ""SQL"": [48117, 21], ""Julia"": [174015, 211], ""Scala"": [714693, 105]}",DataScientist
"{""SQL"": [172837, 27], ""C#"": [227607, 42], ""Java"": [474902, 270], ""Python"": [226130, 182], ""Ruby"": [594924, 244], ""PHP"": [316261, 259]}",Backend
"{""Lua"": [178280, 21], ""Python"": [516637, 59], ""Rust"": [120562, 154], ""C#"": [268655, 36]}",GameDev
"{""PHP"": [339481, 139], ""C#"": [51774, 250], ""Java"": [963589, 80], ""Ruby"": [809132, 281], ""Python"": [527992, 192]}",Backend
"{""MATLAB"": [675795, 274], ""SQL"": [207640, 297], ""Scala"": [72241, 291], ""Julia"": [272137, 35], ""Python"": [97835, 120]}",DataScientist
"{""Lua"": [67839, 147], ""Rust"": [51342, 6], ""Python"": [1354653, 118], ""C++"": [1118304, 106], ""C#"": [261175, 95]}",GameDev
"{""Java"": [469733, 235], ""Ruby"": [276209, 108], ""Go"": [887591, 28], ""C#"": [364067, 253], ""SQL"": [760691, 224]}",Backend
"{""Node.js"": [642924, 197], ""PHP"": [220173, 82], ""C#"": [761781, 31], ""Java"": [109455, 163], ""Python"": [394656, 222]}",Backend
"{""Rust"": [556434, 11], ""C#"": [621509, 275], ""Lua"": [16849, 156], ""Python"": [61166, 226], ""C++"": [251852, 77]}",GameDev
"{""Python"": [820051, 140], ""PHP"": [263090, 62], ""JavaScript"": [192616, 137], ""Shell"": [397584, 242], ""Go"": [198749, 146]}",CyberSecurity
"{""Python"": [309662, 156], ""Bash"": [636953, 60], ""SQL"": [289462, 106], ""Java"": [208915, 130], ""Go"": [865422, 216]}",DataEngineer
"{""Shell"": [85455, 19], ""Ruby"": [764039, 91], ""Batch"": [63176, 85], ""Go"": [483225, 295]}",Automation
"{""PowerShell"": [122218, 230], ""Python"": [82930, 102], ""Batch"": [299977, 64], ""Ruby"": [205719, 184], ""Go"": [184199, 215]}",Automation
"{""HCL"": [363319, 269], ""Shell"": [1030051, 16], ""Python"": [265622, 182], ""YAML"": [679044, 16], ""Dockerfile"": [23319, 267]}",DevOps
"{""JavaScript"": [865918, 42], ""Python"": [900597, 67], ""PHP"": [681645, 30], ""C"": [738233, 83]}",CyberSecurity
"{""React"": [391000, 20], ""Sass"": [424208, 137], ""Vue"": [242374, 267], ""CSS"": [785390, 55], ""JavaScript"": [218359, 46], ""HTML"": [72231, 79], ""TypeScript"": [636260, 109]}",Frontend
"{""R"": [1147961, 164], ""Julia"": [193407, 112], ""MATLAB"": [1060167, 71], ""Python"": [806575, 142], ""Scala"": [1297025, 196], ""SQL"": [320816, 8]}",DataScientist
"{""Sass"": [134855, 35], ""Vue"": [133375, 211], ""React"": [704065, 172], ""JavaScript"": [431259, 202], ""TypeScript"": [475058, 213], ""CSS"": [72694, 300]}",Frontend
"{""Lua"": [850925, 40], ""C++"": [105194, 286], ""Rust"": [434934, 293], ""C#"": [284445, 194]}",GameDev
"{""JavaScript"": [175450, 224], ""Go"": [1264630, 74], ""SQL"": [991958, 79], ""Python"": [239979, 248], ""HTML"": [504812, 258], ""CSS"": [993839, 11]}",FullStack
"{""Python"": [315815, 271], ""C#"": [592371, 74], ""Lua"": [409090, 76], ""Rust"": [302435, 128]}",GameDev
"{""PHP"": [213304, 201], ""JavaScript"": [81424, 109], ""Python"": [36468, 141], ""CSS"": [1071698, 204], ""SQL"": [337179, 17]}",FullStack
"{""Shell"": [704479, 234], ""Ruby"": [96415, 266], ""Python"": [889836, 160], ""Go"": [178397, 74], ""Batch"": [538825, 30], ""PowerShell"": [122553, 232]}",Automation
"{""C++"": [38354, 188], ""Lua"": [450661, 199], ""Rust"": [201889, 296], ""C#"": [829350, 51], ""Python"": [100499, 175]}",GameDev
"{""PHP"": [600167, 19], ""C#"": [20443, 269], ""Java"": [46095, 290], ""Ruby"": [406758, 214], ""Go"": [1068733, 91]}",Backend
"{""Julia"": [153664, 40], ""SQL"": [115721, 173], ""Python"": [658663, 224], ""Scala"": [122245, 26], ""R"": [442700, 216], ""MATLAB"": [525109, 123]}",DataScientist
"{""MATLAB"": [929705, 9], ""Scala"": [353105, 300], ""Python"": [549650, 90], ""R"": [336710, 18], ""Julia"": [1164715, 174]}",DataScientist
"{""MATLAB"": [518780, 175], ""R"": [762715, 255], ""Julia"": [593818, 196], ""Python"": [709641, 80]}",DataScientist
"{""CSS"": [116470, 164], ""HTML"": [237823, 67], ""JavaScript"": [517699, 142], ""React"": [320198, 249], ""Sass"": [671155, 11], ""TypeScript"": [345565, 178], ""Vue"": [84506, 294]}",Frontend
"{""Ruby"": [43956, 219], ""SQL"": [519214, 92], ""Node.js"": [294217, 25], ""Java"": [750075, 38], ""C#"": [345484, 173], ""Python"": [39443, 240], ""PHP"": [193335, 262]}",Backend
"{""Groovy"": [700426, 50], ""HCL"": [686778, 40], ""Python"": [1016784, 42], ""Go"": [130700, 118], ""YAML"": [1449994, 201]}",DevOps
"{""Go"": [80310, 90], ""Ruby"": [212441, 292], ""PHP"": [107055, 86], ""SQL"": [656613, 233], ""C#"": [275146, 131]}",Backend
"{""Sass"": [289461, 286], ""HTML"": [982540, 292], ""JavaScript"": [576395, 182], ""CSS"": [1190979, 284]}",Frontend
"{""React"": [292988, 34], ""JavaScript"": [245389, 10], ""Sass"": [379500, 39], ""TypeScript"": [430482, 263], ""HTML"": [19510, 63]}",Frontend
"{""Dart"": [4185, 147], ""JavaScript"": [221927, 231], ""Swift"": [159178, 56], ""Kotlin"": [504120, 179], ""Java"": [844908, 278]}",Mobile
"{""Shell"": [168482, 274], ""Python"": [210817, 31], ""PHP"": [165949, 110], ""C++"": [142825, 195], ""JavaScript"": [49714, 93], ""Go"": [29852, 22], ""C"": [235553, 147]}",CyberSecurity
"{""Rust"": [167310, 172], ""C++"": [265999, 70], ""Lua"": [972574, 97], ""C#"": [149149, 288]}",GameDev
"{""Java"": [1063749, 72], ""Kotlin"": [116670, 161], ""Swift"": [22610, 211], ""Dart"": [212038, 13]}",Mobile
"{""HTML"": [928060, 269], ""PHP"": [607287, 101], ""CSS"": [88457, 27], ""Go"": [375995, 259]}",FullStack
"{""Java"": [554466, 17], ""Dart"": [846856, 141], ""Swift"": [166434, 239], ""Kotlin"": [34272, 56], ""JavaScript"": [413586, 60]}",Mobile
"{""C++"": [440226, 287], ""C#"": [465309, 19], ""Python"": [406571, 289], ""Rust"": [59934, 86], ""Lua"": [855634, 50]}",GameDev
"{""C++"": [710131, 14], ""Rust"": [111115, 80], ""C#"": [240302, 219], ""Python"": [10006, 139]}",GameDev
"{""Go"": [424387, 87], ""Groovy"": [14612, 55], ""Dockerfile"": [884893, 210], ""HCL"": [520541, 9], ""Shell"": [149279, 213], ""YAML"": [215123, 40], ""Python"": [169122, 38]}",DevOps
"{""CSS"": [464893, 228], ""Sass"": [56521, 66], ""JavaScript"": [109240, 128], ""HTML"": [63854, 287], ""Vue"": [244338, 272]}",Frontend
"{""PHP"": [84195, 19], ""Python"": [86878, 229], ""JavaScript"": [103567, 157], ""C"": [336716, 270], ""C++"": [706779, 45], ""Shell"": [535322, 148], ""Go"": [457986, 74]}",CyberSecurity
"{""Go"": [561374, 192], ""Ruby"": [351957, 17], ""Batch"": [20184, 33], ""PowerShell"": [979225, 92]}",Automation
"{""PHP"": [409444, 241], ""Node.js"": [484103, 177], ""SQL"": [47088, 241], ""Python"": [518559, 192], ""C#"": [953921, 167]}",Backend
"{""Python"": [195361, 29], ""C#"": [452676, 12], ""C++"": [638357, 82], ""Lua"": [351604, 98], ""Rust"": [59962, 25]}",GameDev
"{""C#"": [549388, 157], ""C++"": [1061020, 199], ""Lua"": [315850, 137], ""Python"": [234718, 189]}",GameDev
"{""Swift"": [422020, 152], ""Kotlin"": [136678, 211], ""Dart"": [515239, 282], ""Java"": [35096, 156]}",Mobile
"{""Shell"": [482001, 57], ""Go"": [1062134, 51], ""Batch"": [145845, 94], ""Ruby"": [342728, 262], ""PowerShell"": [222221, 115], ""Python"": [78632, 281]}",Automation
"{""CSS"": [226735, 69], ""React"": [89345, 97], ""TypeScript"": [212619, 299], ""Vue"": [163308, 103], ""Sass"": [735181, 145], ""HTML"": [4972, 118], ""JavaScript"": [445079, 69]}",Frontend
"{""Julia"": [311098, 217], ""MATLAB"": [976998, 51], ""SQL"": [400936, 71], ""Python"": [357494, 59], ""Scala"": [584277, 107], ""R"": [992833, 260]}",DataScientist
"{""YAML"": [958534, 134], ""Dockerfile"": [927259, 57], ""HCL"": [406768, 113], ""Shell"": [417809, 69]}",DevOps
"{""Ruby"": [513831, 92], ""PowerShell"": [971128, 289], ""Shell"": [28140, 163], ""Go"": [101686, 163], ""Batch"": [187568, 235]}",Automation
"{""Python"": [1124128, 15], ""Lua"": [725249, 129], ""C++"": [306116, 103], ""C#"": [54798, 16]}",GameDev
"{""Python"": [123186, 265], ""Shell"": [581997, 3], ""HCL"": [725135, 299], ""YAML"": [170077, 256], ""Go"": [249956, 272], ""Dockerfile"": [140961, 63], ""Groovy"": [171047, 144]}",DevOps
"{""React"": [139860, 30], ""JavaScript"": [148963, 293], ""CSS"": [415880, 8], ""TypeScript"": [878894, 118]}",Frontend
"{""Shell"": [125279, 231], ""Go"": [420771, 68], ""PowerShell"": [909496, 158], ""Ruby"": [116792, 218], ""Batch"": [494819, 48], ""Python"": [576724, 189]}",Automation
"{""Batch"": [729484, 95], ""Python"": [16360, 233], ""PowerShell"": [304243, 79], ""Go"": [421978, 74], ""Shell"": [278304, 2]}",Automation
"{""PHP"": [403447, 246], ""JavaScript"": [749294, 145], ""Python"": [34554, 271], ""Go"": [123732, 144], ""Shell"": [246478, 229], ""C++"": [53618, 84]}",CyberSecurity
"{""Go"": [264741, 244], ""JavaScript"": [847631, 39], ""SQL"": [285029, 245], ""CSS"": [237798, 12]}",FullStack
"{""Vue"": [284044, 292], ""CSS"": [272719, 59], ""HTML"": [274340, 85], ""React"": [55458, 247], ""Sass"": [978133, 204], ""JavaScript"": [1088002, 211]}",Frontend
"{""CSS"": [25218, 238], ""JavaScript"": [1259233, 131], ""Go"": [1048429, 116], ""PHP"": [495160, 72], ""HTML"": [1359652, 65]}",FullStack
"{""C#"": [895202, 196], ""Python"": [86855, 245], ""Rust"": [121410, 1], ""C++"": [423004, 147]}",GameDev
"{""Python"": [83191, 49], ""Ruby"": [16299, 213], ""PHP"": [290078, 232], ""Node.js"": [263321, 95], ""C#"": [46506, 182], ""SQL"": [918450, 19]}",Backend
"{""JavaScript"": [1007661, 33], ""Python"": [827313, 293], ""Go"": [134407, 257], ""CSS"": [74110, 84], ""PHP"": [792470, 40], ""SQL"": [100396, 292]}",FullStack
"{""JavaScript"": [1210065, 37], ""Kotlin"": [240354, 273], ""Swift"": [937263, 184], ""Dart"": [277675, 290]}",Mobile
"{""MATLAB"": [1149820, 160], ""SQL"": [176194, 203], ""Python"": [834622, 249], ""Scala"": [1401883, 87], ""R"": [237575, 144], ""Julia"": [11140, 238]}",DataScientist
"{""YAML"": [810220, 102], ""Shell"": [80407, 101], ""Python"": [4594, 144], ""Groovy"": [29296, 110], ""Dockerfile"": [106261, 82], ""HCL"": [328590, 9]}",DevOps
"{""Ruby"": [242204, 277], ""Go"": [294813, 88], ""PowerShell"": [734133, 218], ""Python"": [24038, 74], ""Batch"": [325593, 273]}",Automation
"{""Go"": [80821, 72], ""PHP"": [304219, 290], ""Java"": [765546, 176], ""Ruby"": [414108, 198]}",Backend
"{""Dart"": [145633, 51], ""Swift"": [671239, 108], ""Java"": [376518, 144], ""JavaScript"": [353988, 268], ""Kotlin"": [457934, 125]}",Mobile
"{""Swift"": [734654, 43], ""Kotlin"": [245415, 63], ""Dart"": [656010, 76], ""JavaScript"": [120713, 21], ""Java"": [526112, 68]}",Mobile
"{""HTML"": [858802, 257], ""Vue"": [598888, 85], ""CSS"": [554508, 196], ""React"": [922338, 195], ""JavaScript"": [142641, 276]}",Frontend
"{""C++"": [20728, 90], ""Python"": [155088, 265], ""Shell"": [529732, 49], ""C"": [15987, 99], ""Go"": [323641, 73]}",CyberSecurity
"{""Shell"": [20084, 256], ""Python"": [34303, 31], ""Ruby"": [379749, 14], ""Batch"": [48155, 246], ""Go"": [676944, 72], ""PowerShell"": [351856, 275]}",Automation
"{""Python"": [449451, 129], ""HCL"": [1135111, 159], ""YAML"": [29545, 165], ""Groovy"": [449290, 136], ""Go"": [88044, 216], ""Dockerfile"": [111041, 249]}",DevOps
"{""Bash"": [344394, 50], ""SQL"": [58294, 200], ""Scala"": [503948, 196], ""Go"": [97553, 182], ""Java"": [624493, 3], ""Python"": [168798, 233]}",DataEngineer
"{""Python"": [326342, 242], ""Java"": [35254, 255], ""PHP"": [244006, 189], ""Node.js"": [941276, 114]}",Backend
"{""Go"": [1352325, 199], ""Node.js"": [63977, 131], ""PHP"": [1148339, 136], ""Python"": [506504, 217], ""SQL"": [368213, 255], ""Java"": [618971, 83], ""C#"": [218661, 264], ""Ruby"": [226830, 123]}",Backend
"{""R"": [198782, 156], ""Julia"": [578434, 168], ""Scala"": [83535, 188], ""SQL"": [577208, 253], ""Python"": [9298, 165], ""MATLAB"": [365419, 91]}",DataScientist
"{""Ruby"": [393180, 155], ""PowerShell"": [876531, 225], ""Python"": [546326, 73], ""Batch"": [901780, 102], ""Shell"": [28616, 135]}",Automation
"{""Batch"": [687046, 14], ""Shell"": [507109, 10], ""Go"": [890163, 241], ""PowerShell"": [205821, 251], ""Ruby"": [902097, 6], ""Python"": [864290, 268]}",Automation
"{""Python"": [424910, 60], ""Bash"": [221474, 109], ""Java"": [316073, 192], ""Scala"": [447051, 57], ""Go"": [85741, 11]}",DataEngineer
"{""Java"": [117836, 77], ""PHP"": [320210, 124], ""Node.js"": [1262467, 279], ""SQL"": [61092, 58]}",Backend
"{""Bash"": [269710, 100], ""Scala"": [155307, 196], ""SQL"": [48645, 173], ""Python"": [284790, 195], ""Java"": [210508, 176]}",DataEngineer
"{""Python"": [145702, 231], ""Go"": [15742, 9], ""Scala"": [231366, 107], ""Bash"": [276820, 175]}",DataEngineer
"{""JavaScript"": [294213, 176], ""Dart"": [290190, 294], ""Kotlin"": [379736, 264], ""Java"": [569044, 96]}",Mobile
"{""CSS"": [733902, 283], ""JavaScript"": [710562, 257], ""Sass"": [209620, 173], ""React"": [15774, 137]}",Frontend
"{""Python"": [573326, 115], ""Julia"": [985981, 212], ""R"": [238094, 170], ""Scala"": [605260, 145]}",DataScientist
"{""R"": [947746, 114], ""Python"": [833414, 122], ""MATLAB"": [516787, 5], ""Scala"": [599269, 117]}",DataScientist
"{""Ruby"": [8665, 52], ""Python"": [785410, 87], ""SQL"": [19195, 278], ""Go"": [449186, 61], ""Java"": [290621, 116], ""Node.js"": [216530, 214], ""PHP"": [214153, 243], ""C#"": [468431, 28]}",Backend
"{""PowerShell"": [163912, 28], ""Ruby"": [151856, 53], ""Batch"": [294903, 89], ""Shell"": [571642, 135], ""Python"": [458593, 68]}",Automation
"{""HTML"": [1102309, 248], ""SQL"": [738681, 89], ""PHP"": [314827, 102], ""CSS"": [294509, 58], ""JavaScript"": [497267, 209], ""Go"": [1183781, 291], ""Python"": [426682, 118]}",FullStack
"{""JavaScript"": [555625, 50], ""Go"": [266474, 1], ""Python"": [495081, 113], ""CSS"": [726997, 28], ""SQL"": [546452, 167]}",FullStack
"{""Python"": [17038, 2], ""Go"": [55558, 172], ""Ruby"": [144915, 158], ""SQL"": [349640, 8], ""Node.js"": [927914, 211], ""Java"": [157860, 87]}",Backend
"{""Node.js"": [1010760, 209], ""Java"": [44452, 192], ""PHP"": [371967, 119], ""C#"": [59509, 224], ""Go"": [1411082, 99], ""Ruby"": [439901, 151], ""SQL"": [53443, 41], ""Python"": [224628, 208]}",Backend
"{""C#"": [61498, 257], ""Rust"": [538423, 284], ""Lua"": [1103214, 258], ""Python"": [663451, 204]}",GameDev
"{""Shell"": [530219, 214], ""Batch"": [202690, 215], ""Go"": [129888, 37], ""PowerShell"": [124981, 62]}",Automation
"{""Dart"": [528429, 110], ""Swift"": [280751, 101], ""Java"": [404524, 188], ""Kotlin"": [790895, 253]}",Mobile
"{""Go"": [753471, 208], ""C++"": [796086, 87], ""JavaScript"": [308661, 200], ""Shell"": [240188, 278], ""Python"": [236724, 93], ""C"": [758399, 288], ""PHP"": [163804, 170]}",CyberSecurity
"{""Python"": [148152, 93], ""Groovy"": [308636, 290], ""HCL"": [147429, 204], ""Dockerfile"": [125427, 78], ""YAML"": [574561, 206], ""Go"": [191173, 30], ""Shell"": [243498, 212]}",DevOps
"{""Python"": [737317, 39], ""Scala"": [881366, 216], ""MATLAB"": [320408, 242], ""SQL"": [443545, 200]}",DataScientist
"{""Java"": [154229, 123], ""Ruby"": [866351, 101], ""PHP"": [555279, 259], ""Python"": [746145, 63], ""SQL"": [558758, 105], ""Go"": [812691, 133]}",Backend
"{""PHP"": [769314, 212], ""Go"": [575992, 221], ""CSS"": [279043, 19], ""SQL"": [435990, 235], ""JavaScript"": [605014, 170], ""Python"": [779684, 1]}",FullStack
"{""Shell"": [405145, 9], ""Groovy"": [542880, 138], ""Python"": [776183, 117], ""YAML"": [126587, 181], ""HCL"": [182395, 221], ""Dockerfile"": [368035, 218], ""Go"": [615780, 205]}",DevOps
"{""C#"": [55292, 138], ""Python"": [3641, 236], ""C++"": [233614, 58], ""Lua"": [259215, 95]}",GameDev
"{""Lua"": [353536, 283], ""Rust"": [83612, 2], ""Python"": [227721, 31], ""C#"": [53819, 120], ""C++"": [211924, 232]}",GameDev
"{""JavaScript"": [681955, 119], ""Kotlin"": [1450720, 107], ""Dart"": [338197, 277], ""Swift"": [168897, 207]}",Mobile
"{""PHP"": [441835, 5], ""C#"": [1426693, 218], ""SQL"": [125210, 97], ""Ruby"": [315059, 20], ""Node.js"": [259140, 56], ""Go"": [108344, 20], ""Python"": [1287273, 63], ""Java"": [476489, 173]}",Backend
"{""SQL"": [47216, 43], ""Ruby"": [554156, 288], ""Node.js"": [662878, 73], ""Go"": [11496, 142]}",Backend
"{""React"": [252288, 158], ""CSS"": [698705, 49], ""HTML"": [409419, 1], ""Sass"": [228285, 291], ""JavaScript"": [423400, 203], ""Vue"": [677483, 1], ""TypeScript"": [43345, 97]}",Frontend
"{""Java"": [336531, 54], ""JavaScript"": [22692, 119], ""Dart"": [593752, 111], ""Swift"": [271483, 275], ""Kotlin"": [805140, 120]}",Mobile
"{""Python"": [202765, 201], ""Shell"": [179149, 155], ""Ruby"": [441260, 99], ""PowerShell"": [99683, 170]}",Automation
"{""C#"": [1443197, 135], ""Lua"": [842939, 205], ""Rust"": [265002, 130], ""Python"": [465350, 211], ""C++"": [530668, 117]}",GameDev
"{""Batch"": [513741, 139], ""Ruby"": [248491, 243], ""Python"": [969203, 222], ""Go"": [1282263, 28], ""Shell"": [915225, 21], ""PowerShell"": [391865, 204]}",Automation
"{""Scala"": [198161, 161], ""SQL"": [128376, 187], ""Julia"": [778892, 86], ""R"": [513653, 214], ""Python"": [154599, 92], ""MATLAB"": [239373, 46]}",DataScientist
"{""Dockerfile"": [5655, 245], ""YAML"": [1029581, 268], ""Python"": [764276, 241], ""Go"": [1006673, 279], ""HCL"": [230210, 295]}",DevOps
"{""Batch"": [240306, 186], ""Ruby"": [64162, 197], ""Go"": [213650, 129], ""Shell"": [437375, 238], ""PowerShell"": [311181, 89]}",Automation
"{""Ruby"": [151993, 249], ""PHP"": [811743, 215], ""Go"": [102800, 167], ""C#"": [156890, 188], ""Node.js"": [518909, 77], ""SQL"": [512085, 272], ""Python"": [92036, 276]}",Backend
"{""Ruby"": [500668, 250], ""PowerShell"": [665088, 191], ""Batch"": [780012, 188], ""Go"": [827669, 168]}",Automation
